,Lon,lon_minus_90,lat_minus_90,lon_minus_85,lat_minus_85,lon_minus_80,lat_minus_80,lon_minus_75,lat_minus_75,lon_minus_70,lat_minus_70,lon_minus_65,lat_minus_65,lon_minus_60,lat_minus_60,lon_minus_55,lat_minus_55,lon_minus_50,lat_minus_50,lon_minus_45,lat_minus_45,lon_minus_40,lat_minus_40,lon_minus_35,lat_minus_35,lon_minus_30,lat_minus_30,lon_minus_25,lat_minus_25,lon_minus_20,lat_minus_20,lon_minus_15,lat_minus_15,lon_minus_10,lat_minus_10,lon_minus_5,lat_minus_5,lon__0,lat__0,lon__5,lat__5,lon__10,lat__10,lon__15,lat__15,lon__20,lat__20,lon__25,lat__25,lon__30,lat__30,lon__35,lat__35,lon__40,lat__40,lon__45,lat__45,lon__50,lat__50,lon__55,lat__55,lon__60,lat__60,lon__65,lat__65,lon__70,lat__70,lon__75,lat__75,lon__80,lat__80,lon__85,lat__85,lon__90,lat__90
74,74,125.73628997802734,-74.38825225830078,108.31820678710938,-76.3180923461914,86.95985412597656,-76.71633911132812,66.06231689453125,-75.24330139160156,49.41182327270508,-72.0572738647461,37.21681594848633,-67.4789810180664,28.15004539489746,-61.664581298828125,21.054906845092773,-54.64933776855469,15.34511947631836,-46.678916931152344,10.889305114746094,-38.497711181640625,7.579008102416992,-30.857492446899414,5.159374713897705,-23.982648849487305,3.3785219192504883,-17.7740478515625,2.058119535446167,-12.076178550720215,1.080429196357727,-6.761253356933594,0.36485201120376587,-1.7369669675827026,-0.1482439786195755,3.0616064071655273,-0.5070559978485107,7.680542945861816,-0.7537344098091125,12.153546333312988,-0.9273281097412109,16.506526947021484,-1.0653316974639893,20.76074981689453,-1.2044893503189087,24.93497085571289,-1.3812960386276245,29.046812057495117,-1.6325160264968872,33.11358642578125,-1.9959690570831299,37.15268325805664,-2.5118253231048584,41.18160629272461,-3.224724769592285,45.21763229370117,-4.187276363372803,49.27700424194336,-5.46609354019165,53.373573303222656,-7.15286922454834,57.51653289794922,-9.386123657226562,61.70692443847656,-12.396838188171387,65.93229675292969,-16.61078643798828,70.15789794921875,-22.89566421508789,74.30880737304688,-33.19424057006836,78.22167205810547,-51.92355728149414,81.48957824707031,-84.52667999267578,83.10382843017578
75,75,125.73628997802734,-74.38825225830078,108.20597839355469,-76.23353576660156,87.00904846191406,-76.5369644165039,66.49742889404297,-74.99481964111328,50.17853927612305,-71.78015899658203,38.159603118896484,-67.203857421875,29.15281867980957,-61.41302490234375,22.050662994384766,-54.439151763916016,16.302732467651367,-46.52040100097656,11.805471420288086,-38.385841369628906,8.466689109802246,-30.77995491027832,6.034083843231201,-23.93058967590332,4.2524285316467285,-17.742446899414062,2.9399142265319824,-12.061748504638672,1.976378321647644,-6.761237144470215,1.2796320915222168,-1.7486495971679688,0.7889360785484314,3.0410611629486084,0.4552248418331146,7.65410041809082,0.23557095229625702,12.124241828918457,0.09016048908233643,16.477373123168945,-0.01928246207535267,20.73465347290039,-0.1302955001592636,24.914649963378906,-0.28015846014022827,29.034744262695312,-0.5063897371292114,33.11196517944336,-0.8475237488746643,37.16337585449219,-1.344419002532959,41.206119537353516,-2.042415142059326,45.2570686340332,-2.9949147701263428,49.33201599121094,-4.269543647766113,53.44427490234375,-5.959466934204102,57.60239028930664,-8.205634117126465,61.806617736816406,-11.24355697631836,66.04352569580078,-15.508551597595215,70.27701568603516,-21.89057731628418,74.4300308227539,-32.387306213378906,78.33441162109375,-51.51972579956055,81.569580078125,-84.52667999267578,83.10382843017578
76,76,125.73628997802734,-74.38825225830078,108.10106658935547,-76.14859008789062,87.06951904296875,-76.35794830322266,66.93403625488281,-74.74755096435547,50.93723678588867,-71.50419616699219,39.09290313720703,-66.92955780029297,30.14950180053711,-61.162635803222656,23.04531478881836,-54.23166275024414,17.263578414916992,-46.36682891845703,12.727155685424805,-38.2805061340332,9.36048412322998,-30.70927619934082,6.914791107177734,-23.885032653808594,5.131988048553467,-17.716825485229492,3.826920986175537,-12.052812576293945,2.877035140991211,-6.766345024108887,2.1985514163970947,-1.7652093172073364,1.7296260595321655,3.015763759613037,1.420330286026001,7.622926235198975,1.2269703149795532,12.090141296386719,1.1089850664138794,16.443307876586914,1.0273422002792358,20.703502655029297,0.943743109703064,24.889142990112305,0.8201642632484436,29.017398834228516,0.618381142616272,33.10502624511719,0.2991982102394104,37.168785095214844,-0.17887461185455322,41.22547149658203,-0.861822783946991,45.29155349731445,-1.803789734840393,49.38236999511719,-3.0733747482299805,53.51069641113281,-4.765194416046143,57.68443298339844,-7.022635459899902,61.9030647277832,-10.085811614990234,66.15215301513672,-14.399776458740234,70.39431762695312,-20.87737464904785,74.55033111572266,-31.573205947875977,78.4471206665039,-51.1161003112793,81.64996337890625,-84.52667999267578,83.10382843017578
77,77,125.73628997802734,-74.38825225830078,108.00336456298828,-76.06327819824219,87.14080047607422,-76.17933654785156,67.37203216552734,-74.50157165527344,51.68824005126953,-71.22940826416016,40.01698684692383,-66.6561050415039,31.140209197998047,-60.91342544555664,24.038921356201172,-54.026763916015625,18.227779388427734,-46.218017578125,13.654550552368164,-38.1815185546875,10.260600090026855,-30.645326614379883,7.80169153213501,-23.845874786376953,6.0173797607421875,-17.69708251953125,4.7193121910095215,-12.049270629882812,3.7825679779052734,-6.776462554931641,3.1217784881591797,-1.7865229845046997,2.6739912033081055,2.9858474731445312,2.388416290283203,7.587160587310791,2.2206034660339355,12.051392555236816,2.1292595863342285,16.404478073120117,2.0746216773986816,20.667449951171875,2.017664909362793,24.858604431152344,1.9196645021438599,28.994922637939453,1.7417404651641846,33.09291458129883,1.4440910816192627,37.16905975341797,0.9846534729003906,41.239803314208984,0.3168538212776184,45.32121276855469,-0.6141391396522522,49.42816925048828,-1.8778541088104248,53.57291030883789,-3.5703327655792236,57.76271438598633,-5.837403774261475,61.996273040771484,-8.923834800720215,66.2582015991211,-13.284603118896484,70.50979614257812,-19.856060028076172,74.66969299316406,-30.7518367767334,78.55977630615234,-50.712730407714844,81.73072052001953,-84.52667999267578,83.10382843017578
78,78,125.73628997802734,-74.38825225830078,107.91276550292969,-75.97763061523438,87.22245788574219,-76.00115966796875,67.81131744384766,-74.25687408447266,52.43183135986328,-70.95585632324219,40.93211364746094,-66.38357543945312,32.125038146972656,-60.66539764404297,25.031526565551758,-53.82435989379883,19.195430755615234,-46.07376480102539,14.5878267288208,-38.08869934082031,11.167237281799316,-30.587982177734375,8.694973945617676,-23.813032150268555,6.908777713775635,-17.683143615722656,5.61725378036499,-12.051042556762695,4.693137168884277,-6.79150390625,4.049469947814941,-1.8124946355819702,3.6221821308135986,2.9514176845550537,3.3596231937408447,7.546916484832764,3.216590642929077,12.0081148147583,3.1510777473449707,16.36100959777832,3.1226160526275635,20.626625061035156,3.091489553451538,24.823163986206055,3.0183184146881104,28.967451095581055,2.863618850708008,33.075782775878906,2.587040901184082,37.164344787597656,2.146008253097534,41.249244689941406,1.4934161901474,45.346160888671875,0.573803186416626,49.46951675415039,-0.6832442879676819,53.631004333496094,-2.3751611709594727,57.837276458740234,-4.650209903717041,62.08626937866211,-7.7578582763671875,66.36164093017578,-12.163183212280273,70.6234130859375,-18.82664680480957,74.78804779052734,-29.9230899810791,78.67234802246094,-50.30967330932617,81.81185913085938,-84.52667999267578,83.10382843017578
79,79,125.73628997802734,-74.38825225830078,107.82918548583984,-75.8917007446289,87.3140869140625,-75.82349395751953,68.2518081665039,-74.01351928710938,53.168304443359375,-70.68359375,41.838523864746094,-66.11202239990234,33.10408020019531,-60.41855239868164,26.023141860961914,-53.624324798583984,20.166597366333008,-45.93386459350586,15.527140617370605,-38.00186538696289,12.080583572387695,-30.53713035583496,9.59482192993164,-23.78643226623535,7.806352138519287,-17.67495346069336,6.520902633666992,-12.058072090148926,5.608895301818848,-6.811409950256348,4.9817705154418945,-1.8430542945861816,4.574334621429443,2.9125518798828125,4.334071636199951,7.502279758453369,4.215033054351807,11.960399627685547,4.17451286315918,16.313003540039062,4.171363353729248,20.581134796142578,4.16521692276001,24.782941818237305,4.116085052490234,28.93511390686035,3.9839344024658203,33.053741455078125,3.7279253005981445,37.154754638671875,3.305027961730957,41.2539176940918,2.667667865753174,45.366519927978516,1.7598061561584473,49.506507873535156,0.5101966261863708,53.685054779052734,-1.1799533367156982,57.908180236816406,-3.4613265991210938,62.17306137084961,-6.5881218910217285,66.46244812011719,-11.035670280456543,70.735107421875,-17.789152145385742,74.90538024902344,-29.08684539794922,78.78479766845703,-49.9069938659668,81.89335632324219,-84.52667999267578,83.10382843017578
80,80,125.73628997802734,-74.38825225830078,107.75252532958984,-75.8055191040039,87.41529083251953,-75.6463851928711,68.69338989257812,-73.77152252197266,53.897918701171875,-70.41268920898438,42.73644256591797,-65.84150695800781,34.0774040222168,-60.172908782958984,27.01375961303711,-53.42656326293945,21.141311645507812,-45.798118591308594,16.472623825073242,-37.92082595825195,13.000819206237793,-30.492650985717773,10.50141429901123,-23.766010284423828,8.71026611328125,-17.672473907470703,7.430408954620361,-12.070324897766113,6.529979705810547,-6.836138725280762,5.918809413909912,-1.878157377243042,5.530566215515137,2.8693032264709473,5.311862945556641,7.453311443328857,5.21600866317749,11.908318519592285,5.199613571166992,16.260541915893555,5.220879554748535,20.53107261657715,5.238826751708984,24.738033294677734,5.2129058837890625,28.898012161254883,5.102591037750244,33.02692413330078,4.866611480712891,37.14042663574219,4.461545467376709,41.25395965576172,3.839409112930298,45.38240432739258,2.943641185760498,49.53925704956055,1.7022150754928589,53.735145568847656,0.015020696446299553,57.975467681884766,-2.2710227966308594,62.256690979003906,-5.414865016937256,66.56063842773438,-9.902228355407715,70.84487915039062,-16.74359130859375,75.02162170410156,-28.24299430847168,78.89712524414062,-49.50475311279297,81.97518157958984,-84.52667999267578,83.10382843017578
81,81,125.73628997802734,-74.38825225830078,107.68268585205078,-75.71910858154297,87.52568817138672,-75.4698486328125,69.13602447509766,-73.53093719482422,54.62092971801758,-70.14317321777344,43.6260986328125,-65.57208251953125,35.045074462890625,-59.9284553527832,28.003353118896484,-53.230960845947266,22.119586944580078,-45.666290283203125,17.424388885498047,-37.84537887573242,13.928112030029297,-30.45443344116211,11.414921760559082,-23.7517147064209,9.620676040649414,-17.675674438476562,8.345915794372559,-12.087785720825195,7.456521034240723,-6.865675926208496,6.8607025146484375,-1.917781949043274,6.490977764129639,2.8217010498046875,6.293078422546387,7.400049686431885,6.219574451446533,11.851920127868652,6.226407051086426,16.20368003845215,6.271158218383789,20.476505279541016,6.312276363372803,24.68852996826172,6.308703899383545,28.856258392333984,6.219478130340576,32.99543762207031,6.002959728240967,37.1214714050293,5.615392208099365,41.24948501586914,5.008440971374512,45.393943786621094,4.1250834465026855,49.56786346435547,2.8925623893737793,53.7813606262207,1.209496021270752,58.03921127319336,-1.0795658826828003,62.33716583251953,-4.238327503204346,66.65621185302734,-8.763022422790527,70.95269012451172,-15.689994812011719,75.13674926757812,-27.391414642333984,79.00926208496094,-49.1030158996582,82.05735778808594,-84.52667999267578,83.10382843017578
82,82,125.73628997802734,-74.38825225830078,107.61957550048828,-75.63251495361328,87.64492797851562,-75.2939682006836,69.57960510253906,-73.29178619384766,55.337562561035156,-69.87509155273438,44.507694244384766,-65.30381774902344,36.007144927978516,-59.68521499633789,28.991872787475586,-53.03739929199219,23.101398468017578,-45.53816604614258,18.382522583007812,-37.77531051635742,14.862618446350098,-30.4223575592041,12.33551025390625,-23.743497848510742,10.537734985351562,-17.68454933166504,9.267556190490723,-12.110454559326172,8.38863468170166,-6.9000244140625,7.80755090713501,-1.9619277715682983,7.455651760101318,2.769752025604248,7.277778625488281,7.342512130737305,7.225762844085693,11.79123306274414,7.25489616394043,16.14246368408203,7.322169780731201,20.41750144958496,7.385503768920898,24.63450813293457,7.403386116027832,28.809940338134766,7.334474563598633,32.95939254760742,7.136819362640381,37.098026275634766,6.766392230987549,41.24061965942383,6.174566268920898,45.4012451171875,5.3039116859436035,49.592445373535156,4.080995082855225,53.82378387451172,2.403212070465088,58.09946060180664,0.11278022080659866,62.41453170776367,-3.0587525367736816,66.7491455078125,-7.618226051330566,71.05851745605469,-14.628393173217773,75.2507095336914,-26.531993865966797,79.12120819091797,-48.70185470581055,82.13985443115234,-84.52667999267578,83.10382843017578
83,83,125.73628997802734,-74.38825225830078,107.5630874633789,-75.54574584960938,87.77265167236328,-75.1187515258789,70.02407836914062,-73.0541000366211,56.04805374145508,-69.60853576660156,45.38142776489258,-65.0367660522461,36.963661193847656,-59.44319534301758,29.979248046875,-52.845767974853516,24.08669662475586,-45.41350555419922,19.347091674804688,-37.71040725708008,15.804482460021973,-30.396305084228516,13.263337135314941,-23.741315841674805,11.461586952209473,-17.6990909576416,10.195454597473145,-12.138349533081055,9.32642650604248,-6.939204692840576,8.759439468383789,-2.010613441467285,8.424651145935059,2.7134456634521484,8.265999794006348,7.280699253082275,8.234582901000977,11.726273536682129,8.285059928894043,16.076929092407227,8.373861312866211,20.354108810424805,8.458426475524902,24.5760440826416,8.496841430664062,28.759153366088867,8.447443008422852,32.91889190673828,8.268033027648926,37.070194244384766,7.914368629455566,41.22748947143555,7.337586402893066,45.4044303894043,6.479907989501953,49.613094329833984,5.267275333404541,53.862518310546875,3.5959131717681885,58.15628433227539,1.3057533502578735,62.48881149291992,-1.8763834238052368,66.8394546508789,-6.468015193939209,71.1623306274414,-13.558822631835938,75.36348724365234,-25.66460609436035,79.23292541503906,-48.30133819580078,82.22265625,-84.52667999267578,83.10382843017578
84,84,125.73628997802734,-74.38825225830078,107.51313018798828,-75.4588623046875,87.9085693359375,-74.94425964355469,70.4693832397461,-72.81793212890625,56.75261306762695,-69.34351348876953,46.24748992919922,-64.77099609375,37.91465377807617,-59.20240020751953,30.96539306640625,-52.65596008300781,25.075393676757812,-45.29207229614258,20.31812858581543,-37.650428771972656,16.75383186340332,-30.376140594482422,14.198552131652832,-23.74513053894043,12.392367362976074,-17.71931266784668,11.12972640991211,-12.171497344970703,10.269989013671875,-6.9832539558410645,9.716437339782715,-2.063873529434204,9.398018836975098,2.65275502204895,9.257758140563965,7.214596271514893,9.24602222442627,11.657041549682617,9.316851615905762,16.00709342956543,9.42615795135498,20.286375045776367,9.530941009521484,24.513202667236328,9.588942527770996,28.7039852142334,9.558238983154297,32.874061584472656,9.396438598632812,37.03810501098633,9.059141159057617,41.2102165222168,8.497306823730469,45.40363693237305,7.652857780456543,49.629947662353516,6.451170921325684,53.897640228271484,4.787351608276367,58.20975875854492,2.499096632003784,62.56005096435547,-0.6914633512496948,66.92713165283203,-5.312572479248047,71.26410675048828,-12.48132610321045,75.47505187988281,-24.78913116455078,79.34439086914062,-47.901546478271484,82.30575561523438,-84.52667999267578,83.10382843017578
85,85,125.73628997802734,-74.38825225830078,107.46959686279297,-75.37188720703125,88.0523452758789,-74.7705307006836,70.91545867919922,-72.58329010009766,57.451438903808594,-69.0801010131836,47.10606002807617,-64.50654602050781,38.86015319824219,-58.96284103393555,31.95020294189453,-52.467857360839844,26.067380905151367,-45.17362976074219,21.295639038085938,-37.595130920410156,17.710773468017578,-30.36172866821289,15.14129638671875,-23.754892349243164,13.330208778381348,-17.745220184326172,12.070478439331055,-12.209938049316406,11.219402313232422,-7.03222131729126,10.678596496582031,-2.121756076812744,10.375778198242188,2.587639331817627,10.25304889678955,7.1441755294799805,10.260043144226074,11.583531379699707,10.350208282470703,15.932976722717285,10.47896671295166,20.214336395263672,10.602931022644043,24.44605255126953,10.679553031921387,28.644533157348633,10.666705131530762,32.82499694824219,10.521864891052246,37.00187683105469,10.200529098510742,41.18894577026367,9.653532981872559,45.39898681640625,8.822554588317871,49.643096923828125,7.632456302642822,53.929264068603516,5.977284908294678,58.25994110107422,3.692556619644165,62.6282844543457,0.49576449394226074,67.01220703125,-4.152085304260254,71.36384582519531,-11.395952224731445,75.58534240722656,-23.90544891357422,79.45558166503906,-47.5025634765625,82.3891372680664,-84.52667999267578,83.10382843017578
